order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
IN-2014-86726,2014-12-19,2014-12-23,Standard Class,Jeremy Farry,Consumer,Hawke's Bay,New Zealand,APAC,Oceania,OFF-LA-10000473,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",17,2,0.0,6.3,1.77,High,2014
CG-2014-2730,2014-12-19,2014-12-23,Standard Class,Art Ferguson,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-AVE-10004508,Office Supplies,Labels,"Avery Round Labels, Adjustable",20,4,0.0,3.36,2.08,High,2014
ES-2014-1311351,2014-12-19,2014-12-26,Standard Class,Joel Jenkins,Home Office,England,United Kingdom,EU,North,OFF-FA-10004799,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack",27,2,0.0,0.0,2.13,Low,2014
CA-2014-108287,2014-12-19,2014-12-21,First Class,Alex Grayson,Consumer,North Carolina,United States,US,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,13,9,0.2,1.4256,2.35,Medium,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,OFF-PA-10001212,Office Supplies,Paper,"Xerox Message Books, Recycled",20,1,0.0,6.27,2.43,Medium,2014
CA-2014-102099,2014-12-19,2014-12-20,First Class,Emily Phan,Consumer,California,United States,US,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,7,3,0.0,1.7901,1.05,Medium,2014
CA-2014-140585,2014-12-19,2014-12-24,Second Class,Russell Applegate,Consumer,California,United States,US,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,47,2,0.2,16.3352,7.12,Medium,2014
CG-2014-2730,2014-12-19,2014-12-23,Standard Class,Art Ferguson,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-CAR-10004661,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",50,1,0.0,10.5,6.7,High,2014
IN-2014-48534,2014-12-19,2014-12-25,Standard Class,Ann Chong,Corporate,Maharashtra,India,APAC,Central Asia,OFF-EN-10002007,Office Supplies,Envelopes,"Kraft Clasp Envelope, with clear poly window",75,6,0.0,11.88,7.34,Medium,2014
TU-2014-540,2014-12-19,2014-12-22,First Class,Dario Medina,Corporate,Konya,Turkey,EMEA,EMEA,FUR-HAR-10004086,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",76,2,0.6,-84.012,17.3,High,2014
ES-2014-1932820,2014-12-19,2014-12-21,Second Class,Brian Derr,Consumer,Abruzzi,Italy,EU,South,OFF-AR-10000110,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",139,3,0.0,36.09,19.72,Medium,2014
UP-2014-7980,2014-12-19,2014-12-24,Second Class,Dennis Pardue,Home Office,Volyn,Ukraine,EMEA,EMEA,TEC-SHA-10003039,Technology,Copiers,"Sharp Fax and Copier, Digital",168,1,0.0,57.18,20.04,Medium,2014
US-2014-165687,2014-12-19,2014-12-23,Standard Class,Larry Hughes,Consumer,Lima (city),Peru,LATAM,South,TEC-PH-10003361,Technology,Phones,"Samsung Signal Booster, with Caller ID",328,6,0.4,32.736,20.2,Medium,2014
ES-2014-4177777,2014-12-19,2014-12-23,Second Class,Scot Wooten,Consumer,Hainaut,Belgium,EU,Central,OFF-BI-10001622,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",158,5,0.0,64.8,23.97,High,2014
ID-2014-74728,2014-12-19,2014-12-26,Standard Class,Julia West,Consumer,Tasmania,Australia,APAC,Oceania,FUR-CH-10000026,Furniture,Chairs,"SAFCO Rocking Chair, Black",159,2,0.4,-95.424,25.22,Low,2014
SF-2014-4320,2014-12-19,2014-12-19,Same Day,Duane Noonan,Consumer,Gauteng,South Africa,Africa,Africa,OFF-STO-10001791,Office Supplies,Fasteners,"Stockwell Clamps, Bulk Pack",77,4,0.0,16.92,26.25,Critical,2014
NI-2014-5830,2014-12-19,2014-12-26,Standard Class,Juliana Krohn,Consumer,Lagos,Nigeria,Africa,Africa,OFF-BRE-10003295,Office Supplies,Appliances,"Breville Microwave, Red",724,8,0.7,-1472.376,27.37,Medium,2014
ES-2014-2860064,2014-12-19,2014-12-20,First Class,Fred Hopkins,Corporate,North Rhine-Westphalia,Germany,EU,Central,FUR-CH-10002116,Furniture,Chairs,"SAFCO Rocking Chair, Black",119,1,0.1,1.302,34.25,Critical,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,TEC-AC-10003415,Technology,Accessories,"SanDisk Router, Erganomic",508,2,0.0,203.28,36.22,Medium,2014
ID-2014-78774,2014-12-19,2014-12-26,Standard Class,Harry Greene,Consumer,Queensland,Australia,APAC,Oceania,FUR-CH-10001752,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black",172,2,0.1,20.988,16.22,Medium,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,FUR-BO-10004630,Furniture,Bookcases,"Ikea Library with Doors, Mobile",659,2,0.1,-36.642,39.42,Medium,2014
IN-2014-67462,2014-12-19,2014-12-23,Standard Class,Victoria Brennan,Corporate,Jiangxi,China,APAC,North Asia,TEC-MA-10002134,Technology,Machines,"Konica Inkjet, Wireless",940,3,0.0,141.03,68.79,Medium,2014
CA-2014-115602,2014-12-19,2014-12-25,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1142,9,0.1,139.5702,72.49,Medium,2014
MX-2014-154305,2014-12-19,2014-12-21,Second Class,Patrick O'Brill,Consumer,Bogota,Colombia,LATAM,South,FUR-BO-10003323,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Mobile",457,4,0.0,187.28,76.96,High,2014
ES-2014-1984595,2014-12-19,2014-12-19,Same Day,Harold Engle,Corporate,England,United Kingdom,EU,North,TEC-CO-10004567,Technology,Copiers,"Brother Fax Machine, Color",1600,5,0.0,719.85,91.1,Medium,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,TEC-CO-10000620,Technology,Copiers,"Brother Wireless Fax, Digital",965,3,0.15,-68.1525,101.77,Medium,2014
CA-2014-115602,2014-12-19,2014-12-25,Standard Class,Doug Jacobs,Consumer,New York,United States,US,East,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1705,13,0.0,511.368,163.94,Medium,2014
ES-2014-4262012,2014-12-19,2014-12-25,Standard Class,Alyssa Tate,Home Office,Andalusía,Spain,EU,South,TEC-PH-10003762,Technology,Phones,"Motorola Smart Phone, Full Size",4627,8,0.1,1439.448,166.71,Medium,2014
IR-2014-2890,2014-12-19,2014-12-23,Standard Class,Theresa Coyne,Corporate,Fars,Iran,EMEA,EMEA,TEC-HEW-10001074,Technology,Copiers,"Hewlett Fax Machine, Color",1285,4,0.0,449.88,176.01,High,2014
IN-2014-34226,2014-12-19,2014-12-20,First Class,Don Weiss,Consumer,Pahang,Malaysia,APAC,Southeast Asia,TEC-PH-10003002,Technology,Phones,"Cisco Smart Phone, Full Size",1954,3,0.0,312.66,498.38,Critical,2014
TO-2014-1980,2014-12-19,2014-12-25,Standard Class,Jesus Ocampo,Home Office,Maritime,Togo,Africa,Africa,TEC-BEL-10000681,Technology,Accessories,"Belkin Mouse, USB",164,4,0.0,24.48,7.27,Medium,2014
ES-2014-3240549,2014-12-19,2014-12-23,Standard Class,Jim Radford,Consumer,Madrid,Spain,EU,South,OFF-ST-10000695,Office Supplies,Storage,"Rogers Lockers, Wire Frame",758,4,0.1,126.324,48.27,High,2014
MX-2014-148684,2014-12-19,2014-12-25,Standard Class,Andy Gerbode,Corporate,Alagoas,Brazil,LATAM,South,OFF-ST-10004532,Office Supplies,Storage,"Tenex File Cart, Single Width",268,3,0.0,88.5,16.0,Low,2014
IN-2014-18889,2014-12-19,2014-12-24,Second Class,Grace Kelly,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-AP-10003800,Office Supplies,Appliances,"Hoover Microwave, Silver",770,3,0.17,232.0011,22.41,Medium,2014
SF-2014-4320,2014-12-19,2014-12-19,Same Day,Duane Noonan,Consumer,Gauteng,South Africa,Africa,Africa,TEC-EPS-10004171,Technology,Machines,"Epson Calculator, Red",44,1,0.0,15.66,15.32,Critical,2014
GV-2014-7870,2014-12-19,2014-12-23,Standard Class,Christina DeMoss,Consumer,Nzérékoré,Guinea,Africa,Africa,OFF-TEN-10001160,Office Supplies,Storage,"Tenex Trays, Industrial",109,2,0.0,10.92,7.41,Medium,2014
ES-2014-1311351,2014-12-19,2014-12-26,Standard Class,Joel Jenkins,Home Office,England,United Kingdom,EU,North,OFF-AR-10000711,Office Supplies,Art,"BIC Pens, Easy-Erase",44,3,0.0,9.54,7.52,Low,2014
ES-2014-3019536,2014-12-19,2014-12-21,First Class,Sean Wendt,Home Office,Aquitaine,France,EU,Central,OFF-EN-10003049,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Security-Tint",37,3,0.0,13.95,7.64,High,2014
MX-2014-137736,2014-12-19,2014-12-24,Standard Class,Peter McVee,Home Office,Santa Catarina,Brazil,LATAM,South,OFF-AR-10000833,Office Supplies,Art,"Sanford Canvas, Easy-Erase",68,2,0.0,1.32,7.94,Medium,2014
ID-2014-78774,2014-12-19,2014-12-26,Standard Class,Harry Greene,Consumer,Queensland,Australia,APAC,Oceania,OFF-EN-10004526,Office Supplies,Envelopes,"GlobeWeis Mailers, Recycled",134,4,0.1,52.26,8.23,Medium,2014
CA-2014-140585,2014-12-19,2014-12-24,Second Class,Russell Applegate,Consumer,California,United States,US,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,120,2,0.0,57.5904,15.47,Medium,2014
TU-2014-5310,2014-12-19,2014-12-23,Standard Class,Justin MacKendrick,Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-CIS-10001661,Technology,Phones,"Cisco Signal Booster, VoIP",122,2,0.6,-164.124,8.59,Medium,2014
ES-2014-1984595,2014-12-19,2014-12-19,Same Day,Harold Engle,Corporate,England,United Kingdom,EU,North,OFF-BI-10001804,Office Supplies,Binders,"Avery Binder, Recycled",80,6,0.0,36.54,9.15,Medium,2014
IN-2014-38272,2014-12-19,2014-12-22,Second Class,Jane Waco,Corporate,New South Wales,Australia,APAC,Oceania,OFF-LA-10004400,Office Supplies,Labels,"Hon Legal Exhibit Labels, Laser Printer Compatible",117,12,0.1,7.488,9.44,Medium,2014
ES-2014-1311351,2014-12-19,2014-12-26,Standard Class,Joel Jenkins,Home Office,England,United Kingdom,EU,North,OFF-SU-10004496,Office Supplies,Supplies,"Kleencut Scissors, Easy Grip",48,2,0.0,10.5,9.66,Low,2014
CA-2014-143252,2014-12-19,2014-12-25,Standard Class,Harold Engle,Corporate,Wisconsin,United States,US,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,100,5,0.0,22.9885,9.89,Medium,2014
US-2014-102526,2014-12-19,2014-12-23,Standard Class,Natalie DeCherney,Consumer,Quintana Roo,Mexico,LATAM,North,FUR-CH-10004478,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",90,2,0.2,-1.136,8.27,Medium,2014
IR-2014-2890,2014-12-19,2014-12-23,Standard Class,Theresa Coyne,Corporate,Fars,Iran,EMEA,EMEA,FUR-SAF-10004664,Furniture,Chairs,"SAFCO Steel Folding Chair, Set of Two",88,1,0.0,37.8,10.68,High,2014
US-2014-165687,2014-12-19,2014-12-23,Standard Class,Larry Hughes,Consumer,Lima (city),Peru,LATAM,South,TEC-CO-10000262,Technology,Copiers,"Brother Ink, Laser",117,2,0.402,-45.5928,9.97,Medium,2014
CG-2014-2730,2014-12-19,2014-12-23,Standard Class,Art Ferguson,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,FUR-HAR-10001089,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",145,1,0.0,43.38,14.98,High,2014
ID-2014-78774,2014-12-19,2014-12-26,Standard Class,Harry Greene,Consumer,Queensland,Australia,APAC,Oceania,TEC-MA-10001991,Technology,Machines,"Konica Calculator, White",315,7,0.1,41.832,14.71,Medium,2014
IN-2014-67462,2014-12-19,2014-12-23,Standard Class,Victoria Brennan,Corporate,Jiangxi,China,APAC,North Asia,OFF-ST-10002395,Office Supplies,Storage,"Rogers Lockers, Single Width",212,1,0.0,93.12,13.41,Medium,2014
CA-2014-140585,2014-12-19,2014-12-24,Second Class,Russell Applegate,Consumer,California,United States,US,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",120,1,0.15,-12.6882,13.47,Medium,2014
TO-2014-1980,2014-12-19,2014-12-25,Standard Class,Jesus Ocampo,Home Office,Maritime,Togo,Africa,Africa,FUR-HON-10001627,Furniture,Chairs,"Hon Swivel Stool, Adjustable",332,2,0.0,43.14,11.65,Medium,2014
TO-2014-1980,2014-12-19,2014-12-25,Standard Class,Jesus Ocampo,Home Office,Maritime,Togo,Africa,Africa,OFF-HAM-10004471,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver",174,4,0.0,36.36,11.45,Medium,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,TEC-CO-10000407,Technology,Copiers,"HP Copy Machine, Color",206,1,0.15,12.0765,11.44,Medium,2014
IN-2014-67462,2014-12-19,2014-12-23,Standard Class,Victoria Brennan,Corporate,Jiangxi,China,APAC,North Asia,OFF-BI-10001293,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",118,4,0.0,1.08,10.83,Medium,2014
ES-2014-2271414,2014-12-19,2014-12-23,Standard Class,Alan Schoenberger,Corporate,Rhône-Alpes,France,EU,Central,OFF-BI-10003774,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",212,7,0.0,97.44,12.45,Medium,2014
SF-2014-7520,2014-12-20,2014-12-22,Second Class,Bryan Spruell,Home Office,Gauteng,South Africa,Africa,Africa,FUR-DEF-10000349,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",25,1,0.0,1.26,4.25,High,2014
SF-2014-7520,2014-12-20,2014-12-22,Second Class,Bryan Spruell,Home Office,Gauteng,South Africa,Africa,Africa,FUR-ADV-10001659,Furniture,Furnishings,"Advantus Light Bulb, Durable",17,1,0.0,4.08,2.5,High,2014
CA-2014-116946,2014-12-20,2014-12-24,Standard Class,Tony Sayre,Consumer,Colorado,United States,US,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78,2,0.2,-17.6076,4.24,Medium,2014
CA-2014-128160,2014-12-20,2014-12-25,Second Class,Michael Moore,Consumer,California,United States,US,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,37,2,0.2,11.46,3.08,Medium,2014
TU-2014-4210,2014-12-20,2014-12-25,Standard Class,Barry Pond,Corporate,Istanbul,Turkey,EMEA,EMEA,OFF-HAR-10004011,Office Supplies,Labels,"Harbour Creations File Folder Labels, Alphabetical",21,6,0.6,-24.12,2.95,High,2014
SG-2014-1610,2014-12-20,2014-12-25,Standard Class,Max Engle,Consumer,Dakar,Senegal,Africa,Africa,OFF-ACM-10002301,Office Supplies,Supplies,"Acme Trimmer, Serrated",41,1,0.0,4.95,2.34,Medium,2014
ID-2014-3000,2014-12-20,2014-12-24,Standard Class,Susan Vittorini,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BOS-10001753,Office Supplies,Art,"Boston Highlighters, Water Color",4,1,0.4,-2.36,0.56,Medium,2014
IT-2014-5534774,2014-12-20,2014-12-24,Standard Class,Becky Martin,Consumer,England,United Kingdom,EU,North,FUR-FU-10001692,Furniture,Furnishings,"Deflect-O Clock, Durable",47,5,0.8,-113.76,1.98,Medium,2014
ES-2014-1728888,2014-12-20,2014-12-25,Standard Class,Joseph Holt,Consumer,Ile-de-France,France,EU,Central,OFF-SU-10001086,Office Supplies,Supplies,"Fiskars Scissors, Easy Grip",50,2,0.0,5.94,1.25,Medium,2014
CA-2014-116946,2014-12-20,2014-12-24,Standard Class,Tony Sayre,Consumer,Colorado,United States,US,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13,5,0.2,4.008,0.59,Medium,2014
MX-2014-136623,2014-12-20,2014-12-22,Second Class,Nicole Fjeld,Home Office,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-FA-10001815,Office Supplies,Fasteners,"Advantus Push Pins, Bulk Pack",15,2,0.2,3.832,0.17,Medium,2014
ID-2014-68953,2014-12-20,2014-12-24,Standard Class,Chad Sievert,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-AR-10004656,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",71,2,0.27,-4.9098,4.62,High,2014
SF-2014-7520,2014-12-20,2014-12-22,Second Class,Bryan Spruell,Home Office,Gauteng,South Africa,Africa,Africa,OFF-CAR-10004229,Office Supplies,Binders,"Cardinal Index Tab, Clear",15,2,0.0,5.04,2.0,High,2014
ES-2014-1728888,2014-12-20,2014-12-25,Standard Class,Joseph Holt,Consumer,Ile-de-France,France,EU,Central,OFF-ST-10003764,Office Supplies,Storage,"Tenex Box, Industrial",107,7,0.1,43.974,5.14,Medium,2014
SY-2014-10,2014-12-20,2014-12-22,Second Class,Bart Pistole,Corporate,Hims,Syria,EMEA,EMEA,TEC-HEW-10003829,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",378,1,0.0,185.4,42.22,High,2014
EG-2014-6790,2014-12-20,2014-12-22,Second Class,Christopher Schild,Home Office,Al Qahirah,Egypt,Africa,Africa,FUR-OFF-10002486,Furniture,Chairs,"Office Star Bag Chairs, Black",53,1,0.0,21.72,7.09,High,2014
US-2014-154487,2014-12-20,2014-12-24,Standard Class,Brad Norvell,Corporate,Nuevo León,Mexico,LATAM,North,OFF-AP-10002252,Office Supplies,Appliances,"Cuisinart Stove, Black",2509,7,0.0,426.58,320.96,High,2014
CA-2014-158729,2014-12-20,2014-12-22,First Class,Amy Cox,Consumer,Louisiana,United States,US,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1666,2,0.0,33.3124,287.77,High,2014
ID-2014-61526,2014-12-20,2014-12-24,Standard Class,Theresa Coyne,Corporate,Cordillera,Philippines,APAC,Southeast Asia,FUR-CH-10003846,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",1189,9,0.25,-396.4275,225.78,High,2014
LY-2014-9830,2014-12-20,2014-12-24,Standard Class,Mick Brown,Consumer,Banghazi,Libya,Africa,Africa,OFF-STI-10001136,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip",60,2,0.0,11.4,6.78,Medium,2014
ID-2014-61526,2014-12-20,2014-12-24,Standard Class,Theresa Coyne,Corporate,Cordillera,Philippines,APAC,Southeast Asia,TEC-CO-10004263,Technology,Copiers,"Hewlett Personal Copier, Laser",281,3,0.35,-134.2035,35.99,High,2014
ID-2014-3000,2014-12-20,2014-12-24,Standard Class,Susan Vittorini,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-SAF-10000204,Furniture,Bookcases,"Safco Library with Doors, Metal",311,3,0.2,-31.14,31.12,Medium,2014
SF-2014-7520,2014-12-20,2014-12-22,Second Class,Bryan Spruell,Home Office,Gauteng,South Africa,Africa,Africa,OFF-SAN-10001542,Office Supplies,Paper,"SanDisk Note Cards, Multicolor",204,6,0.0,85.5,32.29,High,2014
SY-2014-10,2014-12-20,2014-12-22,Second Class,Bart Pistole,Corporate,Hims,Syria,EMEA,EMEA,OFF-ROG-10004646,Office Supplies,Storage,"Rogers File Cart, Blue",84,1,0.4,-54.888,11.73,High,2014
SY-2014-10,2014-12-20,2014-12-22,Second Class,Bart Pistole,Corporate,Hims,Syria,EMEA,EMEA,OFF-WIL-10003532,Office Supplies,Binders,"Wilson Jones Binding Machine, Economy",49,1,0.0,17.61,11.3,High,2014
SF-2014-7520,2014-12-20,2014-12-22,Second Class,Bryan Spruell,Home Office,Gauteng,South Africa,Africa,Africa,OFF-ENE-10003409,Office Supplies,Paper,"Enermax Memo Slips, Recycled",62,4,0.0,11.76,10.78,High,2014
CA-2014-116946,2014-12-20,2014-12-24,Standard Class,Tony Sayre,Consumer,Colorado,United States,US,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102,7,0.7,-183.6324,9.21,Medium,2014
US-2014-154487,2014-12-20,2014-12-24,Standard Class,Brad Norvell,Corporate,Nuevo León,Mexico,LATAM,North,FUR-FU-10003036,Furniture,Furnishings,"Eldon Door Stop, Durable",132,7,0.4,-2.268,9.12,High,2014
IT-2014-1390635,2014-12-20,2014-12-25,Second Class,John Stevenson,Consumer,Setúbal,Portugal,EU,South,FUR-BO-10000155,Furniture,Bookcases,"Dania Corner Shelving, Metal",182,3,0.5,-11.025,17.96,Medium,2014
CA-2014-105480,2014-12-21,2014-12-27,Standard Class,Dean Katz,Corporate,New York,United States,US,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6,1,0.0,3.1104,0.32,Medium,2014
CA-2014-105480,2014-12-21,2014-12-27,Standard Class,Dean Katz,Corporate,New York,United States,US,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7,1,0.2,2.3571,0.31,Medium,2014
TU-2014-9620,2014-12-21,2014-12-28,Standard Class,Sue Ann Reed,Consumer,Sanliurfa,Turkey,EMEA,EMEA,OFF-SAN-10003368,Office Supplies,Art,"Sanford Pens, Blue",18,4,0.6,-16.08,0.87,Medium,2014
CA-2014-102197,2014-12-21,2014-12-27,Standard Class,David Kendrick,Corporate,New York,United States,US,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,280,5,0.0,137.151,18.52,Medium,2014
CA-2014-102197,2014-12-21,2014-12-27,Standard Class,David Kendrick,Corporate,New York,United States,US,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34,3,0.0,16.6698,4.32,Medium,2014
CA-2014-102197,2014-12-21,2014-12-27,Standard Class,David Kendrick,Corporate,New York,United States,US,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50,3,0.2,17.6232,3.38,Medium,2014
